2015110802,2015-11-08,1,3,27,NE,WAS,1,10,32,,0,,0,(3:27) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 33-D.LEWIS TO NE 34 FOR 2 YARDS (99-R.JEAN FRANCOIS).,0,,,2015,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
2015110802,2015-11-08,3,3,8,NE,WAS,1,10,43,,0,,0,(3:08) 29-L.BLOUNT RIGHT TACKLE TO NE 43 FOR NO GAIN (92-C.BAKER).,0,,,2015,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0
2015110802,2015-11-08,3,2,31,NE,WAS,2,10,43,,0,,0,(2:31) 12-T.BRADY PASS SHORT LEFT TO 80-D.AMENDOLA TO NE 43 FOR NO GAIN (30-K.JARRETT; 93-T.MURPHY).,0,,,2015,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,43,OWN,0,,0,,0
2015111509,2015-11-15,1,12,27,NE,NYG,2,5,44,,0,,0,"(12:27) 29-L.BLOUNT LEFT GUARD TO NE 45 FOR 1 YARD (99-C.JENKINS, 78-M.KUHN).",0,,,2015,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0
2015111509,2015-11-15,1,11,43,NE,NYG,3,4,45,,1,,0,(11:43) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN PUSHED OB AT 50 FOR 5 YARDS (21-L.COLLINS).,0,,,2015,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,45,OWN,0,,0,,0
2015111509,2015-11-15,4,11,51,NE,NYG,1,10,24,,1,,0,"(11:51) 12-T.BRADY PASS DEEP MIDDLE TO 87-R.GRONKOWSKI FOR 76 YARDS, TOUCHDOWN.",0,,,2015,76,UNDER CENTER,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2015111509,2015-11-15,4,11,33,NE,NYG,0,0,85,,1,,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,,,2015,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015111509,2015-11-15,4,11,33,NE,NYG,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015112300,2015-11-23,1,13,25,NE,BUF,1,10,34,,0,,0,(13:25) 29-L.BLOUNT RIGHT GUARD TO NE 36 FOR 2 YARDS (55-J.HUGHES).,0,,,2015,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0
2015112300,2015-11-23,3,2,50,NE,BUF,4,8,36,,0,,0,"(2:50) 6-R.ALLEN PUNTS 34 YARDS TO BUF 30, CENTER-49-J.CARDONA. 21-L.MCKELVIN TO BUF 32 FOR 2 YARDS (36-B.KING). FUMBLES (36-B.KING), RECOVERED BY NE-55-J.FREENY AT BUF 35. 55-J.FREENY TO BUF 30 FOR 5 YARDS (36-J.MEEKS). FUMBLES (36-J.MEEKS), BALL OUT OF BOUNDS AT BUF 30.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,0,,36,OWN,0,,0,,0
